TimeStamp,ps_idx,Capacity,Occupancy,Occupancy_Rate,Longitude,Latitude,Date,DayOfWeek,isWeekend,Time,Hour,Minute
2016-12-12 10:00:00,12,720.0,615.0,85.4167,-1.715726736,52.4504362,2016-12-12,0,False,10:00,10,0
2016-12-12 10:30:00,12,720.0,639.0,88.75,-1.715726736,52.4504362,2016-12-12,0,False,10:30,10,30
2016-12-12 11:00:00,12,720.0,660.0,91.6667,-1.715726736,52.4504362,2016-12-12,0,False,11:00,11,0
2016-12-12 11:30:00,12,720.0,672.0,93.3333,-1.715726736,52.4504362,2016-12-12,0,False,11:30,11,30
2016-12-12 12:00:00,12,720.0,672.0,93.3333,-1.715726736,52.4504362,2016-12-12,0,False,12:00,12,0
2016-12-12 12:30:00,12,720.0,692.0,96.1111,-1.715726736,52.4504362,2016-12-12,0,False,12:30,12,30
2016-12-12 13:00:00,12,720.0,688.0,95.5556,-1.715726736,52.4504362,2016-12-12,0,False,13:00,13,0
2016-12-12 13:30:00,12,720.0,676.0,93.8889,-1.715726736,52.4504362,2016-12-12,0,False,13:30,13,30
2016-12-12 14:00:00,12,720.0,673.0,93.4722,-1.715726736,52.4504362,2016-12-12,0,False,14:00,14,0
2016-12-12 14:30:00,12,720.0,664.0,92.2222,-1.715726736,52.4504362,2016-12-12,0,False,14:30,14,30
2016-12-12 15:00:00,12,720.0,640.0,88.8889,-1.715726736,52.4504362,2016-12-12,0,False,15:00,15,0
2016-12-12 15:30:00,12,720.0,610.0,84.7222,-1.715726736,52.4504362,2016-12-12,0,False,15:30,15,30
2016-12-12 16:00:00,12,720.0,566.0,78.6111,-1.715726736,52.4504362,2016-12-12,0,False,16:00,16,0
2016-12-12 16:30:00,12,720.0,489.0,67.9167,-1.715726736,52.4504362,2016-12-12,0,False,16:30,16,30
2016-12-13 08:00:00,12,720.0,329.0,45.6944,-1.715726736,52.4504362,2016-12-13,1,False,08:00,8,0
2016-12-13 08:30:00,12,720.0,413.0,57.3611,-1.715726736,52.4504362,2016-12-13,1,False,08:30,8,30
2016-12-13 09:00:00,12,720.0,485.0,67.3611,-1.715726736,52.4504362,2016-12-13,1,False,09:00,9,0
2016-12-13 09:30:00,12,720.0,535.0,74.3056,-1.715726736,52.4504362,2016-12-13,1,False,09:30,9,30
2016-12-13 10:00:00,12,720.0,586.0,81.3889,-1.715726736,52.4504362,2016-12-13,1,False,10:00,10,0
2016-12-13 10:30:00,12,720.0,624.0,86.6667,-1.715726736,52.4504362,2016-12-13,1,False,10:30,10,30
2016-12-13 11:00:00,12,720.0,641.0,89.0278,-1.715726736,52.4504362,2016-12-13,1,False,11:00,11,0
2016-12-13 11:30:00,12,720.0,654.0,90.8333,-1.715726736,52.4504362,2016-12-13,1,False,11:30,11,30
2016-12-13 12:00:00,12,720.0,664.0,92.2222,-1.715726736,52.4504362,2016-12-13,1,False,12:00,12,0
2016-12-13 12:30:00,12,720.0,656.0,91.1111,-1.715726736,52.4504362,2016-12-13,1,False,12:30,12,30
2016-12-13 13:00:00,12,720.0,665.0,92.3611,-1.715726736,52.4504362,2016-12-13,1,False,13:00,13,0
2016-12-13 13:30:00,12,720.0,663.0,92.0833,-1.715726736,52.4504362,2016-12-13,1,False,13:30,13,30
2016-12-13 14:00:00,12,720.0,659.0,91.5278,-1.715726736,52.4504362,2016-12-13,1,False,14:00,14,0
2016-12-13 14:30:00,12,720.0,659.0,91.5278,-1.715726736,52.4504362,2016-12-13,1,False,14:30,14,30
2016-12-13 15:00:00,12,720.0,644.0,89.4444,-1.715726736,52.4504362,2016-12-13,1,False,15:00,15,0
2016-12-13 15:30:00,12,720.0,619.0,85.9722,-1.715726736,52.4504362,2016-12-13,1,False,15:30,15,30
2016-12-13 16:00:00,12,720.0,557.0,77.3611,-1.715726736,52.4504362,2016-12-13,1,False,16:00,16,0
2016-12-13 16:30:00,12,720.0,508.0,70.5556,-1.715726736,52.4504362,2016-12-13,1,False,16:30,16,30
2016-12-14 08:00:00,12,720.0,384.0,53.3333,-1.715726736,52.4504362,2016-12-14,2,False,08:00,8,0
2016-12-14 08:30:00,12,720.0,468.0,65.0,-1.715726736,52.4504362,2016-12-14,2,False,08:30,8,30
2016-12-14 09:00:00,12,720.0,519.0,72.0833,-1.715726736,52.4504362,2016-12-14,2,False,09:00,9,0
2016-12-14 09:30:00,12,720.0,560.0,77.7778,-1.715726736,52.4504362,2016-12-14,2,False,09:30,9,30
2016-12-14 10:00:00,12,720.0,616.0,85.5556,-1.715726736,52.4504362,2016-12-14,2,False,10:00,10,0
2016-12-14 10:30:00,12,720.0,648.0,90.0,-1.715726736,52.4504362,2016-12-14,2,False,10:30,10,30
2016-12-14 11:00:00,12,720.0,660.0,91.6667,-1.715726736,52.4504362,2016-12-14,2,False,11:00,11,0
2016-12-14 11:30:00,12,720.0,660.0,91.6667,-1.715726736,52.4504362,2016-12-14,2,False,11:30,11,30
2016-12-14 12:00:00,12,720.0,660.0,91.6667,-1.715726736,52.4504362,2016-12-14,2,False,12:00,12,0
2016-12-14 12:30:00,12,720.0,654.0,90.8333,-1.715726736,52.4504362,2016-12-14,2,False,12:30,12,30
2016-12-14 13:00:00,12,720.0,648.0,90.0,-1.715726736,52.4504362,2016-12-14,2,False,13:00,13,0
2016-12-14 13:30:00,12,720.0,646.0,89.7222,-1.715726736,52.4504362,2016-12-14,2,False,13:30,13,30
2016-12-14 14:00:00,12,720.0,636.0,88.3333,-1.715726736,52.4504362,2016-12-14,2,False,14:00,14,0
2016-12-14 14:30:00,12,720.0,627.0,87.0833,-1.715726736,52.4504362,2016-12-14,2,False,14:30,14,30
2016-12-14 15:00:00,12,720.0,626.0,86.9444,-1.715726736,52.4504362,2016-12-14,2,False,15:00,15,0
2016-12-14 15:30:00,12,720.0,603.0,83.75,-1.715726736,52.4504362,2016-12-14,2,False,15:30,15,30
2016-12-14 16:00:00,12,720.0,569.0,79.0278,-1.715726736,52.4504362,2016-12-14,2,False,16:00,16,0
2016-12-14 16:30:00,12,720.0,480.0,66.6667,-1.715726736,52.4504362,2016-12-14,2,False,16:30,16,30
2016-12-15 08:00:00,12,720.0,325.0,45.1389,-1.715726736,52.4504362,2016-12-15,3,False,08:00,8,0
2016-12-15 08:30:00,12,720.0,423.0,58.75,-1.715726736,52.4504362,2016-12-15,3,False,08:30,8,30
2016-12-15 09:00:00,12,720.0,481.0,66.8056,-1.715726736,52.4504362,2016-12-15,3,False,09:00,9,0
2016-12-15 09:30:00,12,720.0,616.0,85.5556,-1.715726736,52.4504362,2016-12-15,3,False,09:30,9,30
2016-12-15 10:00:00,12,720.0,616.0,85.5556,-1.715726736,52.4504362,2016-12-15,3,False,10:00,10,0
2016-12-15 10:30:00,12,720.0,616.0,85.5556,-1.715726736,52.4504362,2016-12-15,3,False,10:30,10,30
2016-12-15 11:00:00,12,720.0,634.0,88.0556,-1.715726736,52.4504362,2016-12-15,3,False,11:00,11,0
2016-12-15 11:30:00,12,720.0,639.0,88.75,-1.715726736,52.4504362,2016-12-15,3,False,11:30,11,30
2016-12-15 12:00:00,12,720.0,665.0,92.3611,-1.715726736,52.4504362,2016-12-15,3,False,12:00,12,0
2016-12-15 12:30:00,12,720.0,669.0,92.9167,-1.715726736,52.4504362,2016-12-15,3,False,12:30,12,30
2016-12-15 13:00:00,12,720.0,664.0,92.2222,-1.715726736,52.4504362,2016-12-15,3,False,13:00,13,0
2016-12-15 13:30:00,12,720.0,665.0,92.3611,-1.715726736,52.4504362,2016-12-15,3,False,13:30,13,30
2016-12-15 14:00:00,12,720.0,661.0,91.8056,-1.715726736,52.4504362,2016-12-15,3,False,14:00,14,0
2016-12-15 14:30:00,12,720.0,640.0,88.8889,-1.715726736,52.4504362,2016-12-15,3,False,14:30,14,30
2016-12-15 15:00:00,12,720.0,635.0,88.1944,-1.715726736,52.4504362,2016-12-15,3,False,15:00,15,0
2016-12-15 15:30:00,12,720.0,617.0,85.6944,-1.715726736,52.4504362,2016-12-15,3,False,15:30,15,30
2016-12-15 16:00:00,12,720.0,564.0,78.3333,-1.715726736,52.4504362,2016-12-15,3,False,16:00,16,0
2016-12-15 16:30:00,12,720.0,503.0,69.8611,-1.715726736,52.4504362,2016-12-15,3,False,16:30,16,30
2016-12-16 08:00:00,12,720.0,343.0,47.6389,-1.715726736,52.4504362,2016-12-16,4,False,08:00,8,0
2016-12-16 08:30:00,12,720.0,417.0,57.9167,-1.715726736,52.4504362,2016-12-16,4,False,08:30,8,30
2016-12-16 09:00:00,12,720.0,479.0,66.5278,-1.715726736,52.4504362,2016-12-16,4,False,09:00,9,0
2016-12-16 09:30:00,12,720.0,513.0,71.25,-1.715726736,52.4504362,2016-12-16,4,False,09:30,9,30
2016-12-16 10:00:00,12,720.0,538.0,74.7222,-1.715726736,52.4504362,2016-12-16,4,False,10:00,10,0
2016-12-16 10:30:00,12,720.0,560.0,77.7778,-1.715726736,52.4504362,2016-12-16,4,False,10:30,10,30
2016-12-16 11:00:00,12,720.0,574.0,79.7222,-1.715726736,52.4504362,2016-12-16,4,False,11:00,11,0
2016-12-16 11:30:00,12,720.0,572.0,79.4444,-1.715726736,52.4504362,2016-12-16,4,False,11:30,11,30
2016-12-16 12:00:00,12,720.0,581.0,80.6944,-1.715726736,52.4504362,2016-12-16,4,False,12:00,12,0
2016-12-16 12:30:00,12,720.0,589.0,81.8056,-1.715726736,52.4504362,2016-12-16,4,False,12:30,12,30
2016-12-16 13:00:00,12,720.0,584.0,81.1111,-1.715726736,52.4504362,2016-12-16,4,False,13:00,13,0
2016-12-16 13:30:00,12,720.0,575.0,79.8611,-1.715726736,52.4504362,2016-12-16,4,False,13:30,13,30
2016-12-16 14:00:00,12,720.0,569.0,79.0278,-1.715726736,52.4504362,2016-12-16,4,False,14:00,14,0
2016-12-16 14:30:00,12,720.0,551.0,76.5278,-1.715726736,52.4504362,2016-12-16,4,False,14:30,14,30
2016-12-16 15:00:00,12,720.0,524.0,72.7778,-1.715726736,52.4504362,2016-12-16,4,False,15:00,15,0
2016-12-16 15:30:00,12,720.0,488.0,67.7778,-1.715726736,52.4504362,2016-12-16,4,False,15:30,15,30
2016-12-16 16:00:00,12,720.0,451.0,62.6389,-1.715726736,52.4504362,2016-12-16,4,False,16:00,16,0
2016-12-16 16:30:00,12,720.0,394.0,54.7222,-1.715726736,52.4504362,2016-12-16,4,False,16:30,16,30
2016-12-17 08:00:00,12,720.0,201.0,27.9167,-1.715726736,52.4504362,2016-12-17,5,True,08:00,8,0
2016-12-17 08:30:00,12,720.0,209.0,29.0278,-1.715726736,52.4504362,2016-12-17,5,True,08:30,8,30
2016-12-17 09:00:00,12,720.0,232.0,32.2222,-1.715726736,52.4504362,2016-12-17,5,True,09:00,9,0
2016-12-17 09:30:00,12,720.0,258.0,35.8333,-1.715726736,52.4504362,2016-12-17,5,True,09:30,9,30
2016-12-17 10:00:00,12,720.0,272.0,37.7778,-1.715726736,52.4504362,2016-12-17,5,True,10:00,10,0
2016-12-17 10:30:00,12,720.0,308.0,42.7778,-1.715726736,52.4504362,2016-12-17,5,True,10:30,10,30
2016-12-17 11:00:00,12,720.0,325.0,45.1389,-1.715726736,52.4504362,2016-12-17,5,True,11:00,11,0
2016-12-17 11:30:00,12,720.0,358.0,49.7222,-1.715726736,52.4504362,2016-12-17,5,True,11:30,11,30
2016-12-17 12:00:00,12,720.0,379.0,52.6389,-1.715726736,52.4504362,2016-12-17,5,True,12:00,12,0
2016-12-17 12:30:00,12,720.0,409.0,56.8056,-1.715726736,52.4504362,2016-12-17,5,True,12:30,12,30
2016-12-17 13:00:00,12,720.0,453.0,62.9167,-1.715726736,52.4504362,2016-12-17,5,True,13:00,13,0
2016-12-17 13:30:00,12,720.0,465.0,64.5833,-1.715726736,52.4504362,2016-12-17,5,True,13:30,13,30
2016-12-17 14:00:00,12,720.0,471.0,65.4167,-1.715726736,52.4504362,2016-12-17,5,True,14:00,14,0
2016-12-17 14:30:00,12,720.0,479.0,66.5278,-1.715726736,52.4504362,2016-12-17,5,True,14:30,14,30
2016-12-17 15:00:00,12,720.0,474.0,65.8333,-1.715726736,52.4504362,2016-12-17,5,True,15:00,15,0
2016-12-17 15:30:00,12,720.0,466.0,64.7222,-1.715726736,52.4504362,2016-12-17,5,True,15:30,15,30
2016-12-17 16:00:00,12,720.0,444.0,61.6667,-1.715726736,52.4504362,2016-12-17,5,True,16:00,16,0
2016-12-17 16:30:00,12,720.0,399.0,55.4167,-1.715726736,52.4504362,2016-12-17,5,True,16:30,16,30
2016-12-18 08:00:00,12,720.0,185.0,25.6944,-1.715726736,52.4504362,2016-12-18,6,True,08:00,8,0
2016-12-18 08:30:00,12,720.0,184.0,25.5556,-1.715726736,52.4504362,2016-12-18,6,True,08:30,8,30
2016-12-18 09:00:00,12,720.0,187.0,25.9722,-1.715726736,52.4504362,2016-12-18,6,True,09:00,9,0
2016-12-18 09:30:00,12,720.0,186.0,25.8333,-1.715726736,52.4504362,2016-12-18,6,True,09:30,9,30
2016-12-18 10:00:00,12,720.0,196.0,27.2222,-1.715726736,52.4504362,2016-12-18,6,True,10:00,10,0
2016-12-18 10:30:00,12,720.0,222.0,30.8333,-1.715726736,52.4504362,2016-12-18,6,True,10:30,10,30
2016-12-18 11:00:00,12,720.0,243.0,33.75,-1.715726736,52.4504362,2016-12-18,6,True,11:00,11,0
2016-12-18 11:30:00,12,720.0,267.0,37.0833,-1.715726736,52.4504362,2016-12-18,6,True,11:30,11,30
2016-12-18 12:00:00,12,720.0,312.0,43.3333,-1.715726736,52.4504362,2016-12-18,6,True,12:00,12,0
2016-12-18 12:30:00,12,720.0,346.0,48.0556,-1.715726736,52.4504362,2016-12-18,6,True,12:30,12,30
2016-12-18 13:00:00,12,720.0,363.0,50.4167,-1.715726736,52.4504362,2016-12-18,6,True,13:00,13,0
2016-12-18 13:30:00,12,720.0,394.0,54.7222,-1.715726736,52.4504362,2016-12-18,6,True,13:30,13,30
2016-12-18 14:00:00,12,720.0,409.0,56.8056,-1.715726736,52.4504362,2016-12-18,6,True,14:00,14,0
2016-12-18 14:30:00,12,720.0,403.0,55.9722,-1.715726736,52.4504362,2016-12-18,6,True,14:30,14,30
2016-12-18 15:00:00,12,720.0,382.0,53.0556,-1.715726736,52.4504362,2016-12-18,6,True,15:00,15,0
2016-12-18 15:30:00,12,720.0,362.0,50.2778,-1.715726736,52.4504362,2016-12-18,6,True,15:30,15,30
2016-12-18 16:00:00,12,720.0,324.0,45.0,-1.715726736,52.4504362,2016-12-18,6,True,16:00,16,0
2016-12-18 16:30:00,12,720.0,297.0,41.25,-1.715726736,52.4504362,2016-12-18,6,True,16:30,16,30
2016-12-19 08:00:00,12,720.0,383.0,53.1944,-1.715726736,52.4504362,2016-12-19,0,False,08:00,8,0
2016-12-19 08:30:00,12,720.0,442.0,61.3889,-1.715726736,52.4504362,2016-12-19,0,False,08:30,8,30
2016-12-19 09:00:00,12,720.0,498.0,69.1667,-1.715726736,52.4504362,2016-12-19,0,False,09:00,9,0
2016-12-19 09:30:00,12,720.0,531.0,73.75,-1.715726736,52.4504362,2016-12-19,0,False,09:30,9,30
2016-12-19 10:00:00,12,720.0,551.0,76.5278,-1.715726736,52.4504362,2016-12-19,0,False,10:00,10,0
2016-12-19 10:30:00,12,720.0,570.0,79.1667,-1.715726736,52.4504362,2016-12-19,0,False,10:30,10,30
2016-12-19 11:00:00,12,720.0,586.0,81.3889,-1.715726736,52.4504362,2016-12-19,0,False,11:00,11,0
2016-12-19 11:30:00,12,720.0,585.0,81.25,-1.715726736,52.4504362,2016-12-19,0,False,11:30,11,30
2016-12-19 12:00:00,12,720.0,592.0,82.2222,-1.715726736,52.4504362,2016-12-19,0,False,12:00,12,0
2016-12-19 12:30:00,12,720.0,615.0,85.4167,-1.715726736,52.4504362,2016-12-19,0,False,12:30,12,30
2016-12-19 13:00:00,12,720.0,633.0,87.9167,-1.715726736,52.4504362,2016-12-19,0,False,13:00,13,0
2016-12-19 13:30:00,12,720.0,628.0,87.2222,-1.715726736,52.4504362,2016-12-19,0,False,13:30,13,30
2016-12-19 14:00:00,12,720.0,631.0,87.6389,-1.715726736,52.4504362,2016-12-19,0,False,14:00,14,0
2016-12-19 14:30:00,12,720.0,625.0,86.8056,-1.715726736,52.4504362,2016-12-19,0,False,14:30,14,30
2016-12-19 15:00:00,12,720.0,612.0,85.0,-1.715726736,52.4504362,2016-12-19,0,False,15:00,15,0
2016-12-19 15:30:00,12,720.0,583.0,80.9722,-1.715726736,52.4504362,2016-12-19,0,False,15:30,15,30
2016-12-19 16:00:00,12,720.0,527.0,73.1944,-1.715726736,52.4504362,2016-12-19,0,False,16:00,16,0
2016-12-19 16:30:00,12,720.0,462.0,64.1667,-1.715726736,52.4504362,2016-12-19,0,False,16:30,16,30
2016-10-04 08:00:00,13,485.0,249.0,51.3402,-1.941379,52.451086,2016-10-04,1,False,08:00,8,0
2016-10-04 08:30:00,13,485.0,267.0,55.0515,-1.941379,52.451086,2016-10-04,1,False,08:30,8,30
2016-10-04 09:00:00,13,485.0,278.0,57.3196,-1.941379,52.451086,2016-10-04,1,False,09:00,9,0
2016-10-04 09:30:00,13,485.0,302.0,62.268,-1.941379,52.451086,2016-10-04,1,False,09:30,9,30
2016-10-04 10:00:00,13,485.0,327.0,67.4227,-1.941379,52.451086,2016-10-04,1,False,10:00,10,0
2016-10-04 10:30:00,13,485.0,351.0,72.3711,-1.941379,52.451086,2016-10-04,1,False,10:30,10,30
2016-10-04 11:00:00,13,485.0,371.0,76.4948,-1.941379,52.451086,2016-10-04,1,False,11:00,11,0
2016-10-04 11:30:00,13,485.0,373.0,76.9072,-1.941379,52.451086,2016-10-04,1,False,11:30,11,30
2016-10-04 12:00:00,13,485.0,381.0,78.5567,-1.941379,52.451086,2016-10-04,1,False,12:00,12,0
2016-10-04 12:30:00,13,485.0,379.0,78.1443,-1.941379,52.451086,2016-10-04,1,False,12:30,12,30
2016-10-04 13:00:00,13,485.0,374.0,77.1134,-1.941379,52.451086,2016-10-04,1,False,13:00,13,0
2016-10-04 13:30:00,13,485.0,375.0,77.3196,-1.941379,52.451086,2016-10-04,1,False,13:30,13,30
2016-10-04 14:00:00,13,485.0,381.0,78.5567,-1.941379,52.451086,2016-10-04,1,False,14:00,14,0
2016-10-04 14:30:00,13,485.0,373.0,76.9072,-1.941379,52.451086,2016-10-04,1,False,14:30,14,30
2016-10-04 15:00:00,13,485.0,354.0,72.9897,-1.941379,52.451086,2016-10-04,1,False,15:00,15,0
2016-10-04 15:30:00,13,485.0,338.0,69.6907,-1.941379,52.451086,2016-10-04,1,False,15:30,15,30
2016-10-04 16:00:00,13,485.0,317.0,65.3608,-1.941379,52.451086,2016-10-04,1,False,16:00,16,0
2016-10-04 16:30:00,13,485.0,304.0,62.6804,-1.941379,52.451086,2016-10-04,1,False,16:30,16,30
2016-10-05 08:00:00,13,485.0,268.0,55.2577,-1.941379,52.451086,2016-10-05,2,False,08:00,8,0
2016-10-05 08:30:00,13,485.0,273.0,56.2887,-1.941379,52.451086,2016-10-05,2,False,08:30,8,30
2016-10-05 09:00:00,13,485.0,293.0,60.4124,-1.941379,52.451086,2016-10-05,2,False,09:00,9,0
2016-10-05 09:30:00,13,485.0,317.0,65.3608,-1.941379,52.451086,2016-10-05,2,False,09:30,9,30
2016-10-05 10:00:00,13,485.0,339.0,69.8969,-1.941379,52.451086,2016-10-05,2,False,10:00,10,0
2016-10-05 10:30:00,13,485.0,355.0,73.1959,-1.941379,52.451086,2016-10-05,2,False,10:30,10,30
2016-10-05 11:00:00,13,485.0,367.0,75.6701,-1.941379,52.451086,2016-10-05,2,False,11:00,11,0
2016-10-05 11:30:00,13,485.0,366.0,75.4639,-1.941379,52.451086,2016-10-05,2,False,11:30,11,30
2016-10-05 12:00:00,13,485.0,369.0,76.0825,-1.941379,52.451086,2016-10-05,2,False,12:00,12,0
2016-10-05 12:30:00,13,485.0,376.0,77.5258,-1.941379,52.451086,2016-10-05,2,False,12:30,12,30
2016-10-05 13:00:00,13,485.0,373.0,76.9072,-1.941379,52.451086,2016-10-05,2,False,13:00,13,0
2016-10-05 13:30:00,13,485.0,372.0,76.701,-1.941379,52.451086,2016-10-05,2,False,13:30,13,30
2016-10-05 14:00:00,13,485.0,368.0,75.8763,-1.941379,52.451086,2016-10-05,2,False,14:00,14,0
2016-10-05 14:30:00,13,485.0,361.0,74.433,-1.941379,52.451086,2016-10-05,2,False,14:30,14,30
2016-10-05 15:00:00,13,485.0,356.0,73.4021,-1.941379,52.451086,2016-10-05,2,False,15:00,15,0
2016-10-05 15:30:00,13,485.0,325.0,67.0103,-1.941379,52.451086,2016-10-05,2,False,15:30,15,30
2016-10-05 16:00:00,13,485.0,316.0,65.1546,-1.941379,52.451086,2016-10-05,2,False,16:00,16,0
2016-10-05 16:30:00,13,485.0,299.0,61.6495,-1.941379,52.451086,2016-10-05,2,False,16:30,16,30
2016-10-06 08:00:00,13,485.0,260.0,53.6082,-1.941379,52.451086,2016-10-06,3,False,08:00,8,0
2016-10-06 08:30:00,13,485.0,277.0,57.1134,-1.941379,52.451086,2016-10-06,3,False,08:30,8,30
2016-10-06 09:00:00,13,485.0,282.0,58.1443,-1.941379,52.451086,2016-10-06,3,False,09:00,9,0
2016-10-06 09:30:00,13,485.0,297.0,61.2371,-1.941379,52.451086,2016-10-06,3,False,09:30,9,30
2016-10-06 10:00:00,13,485.0,323.0,66.5979,-1.941379,52.451086,2016-10-06,3,False,10:00,10,0
2016-10-06 10:30:00,13,485.0,336.0,69.2784,-1.941379,52.451086,2016-10-06,3,False,10:30,10,30
2016-10-06 11:00:00,13,485.0,340.0,70.1031,-1.941379,52.451086,2016-10-06,3,False,11:00,11,0
2016-10-06 11:30:00,13,485.0,346.0,71.3402,-1.941379,52.451086,2016-10-06,3,False,11:30,11,30
2016-10-06 12:00:00,13,485.0,345.0,71.134,-1.941379,52.451086,2016-10-06,3,False,12:00,12,0
2016-10-06 12:30:00,13,485.0,343.0,70.7216,-1.941379,52.451086,2016-10-06,3,False,12:30,12,30
2016-10-06 13:00:00,13,485.0,345.0,71.134,-1.941379,52.451086,2016-10-06,3,False,13:00,13,0
2016-10-06 13:30:00,13,485.0,344.0,70.9278,-1.941379,52.451086,2016-10-06,3,False,13:30,13,30
2016-10-06 14:00:00,13,485.0,343.0,70.7216,-1.941379,52.451086,2016-10-06,3,False,14:00,14,0
2016-10-06 14:30:00,13,485.0,320.0,65.9794,-1.941379,52.451086,2016-10-06,3,False,14:30,14,30
2016-10-06 15:00:00,13,485.0,321.0,66.1856,-1.941379,52.451086,2016-10-06,3,False,15:00,15,0
2016-10-06 15:30:00,13,485.0,310.0,63.9175,-1.941379,52.451086,2016-10-06,3,False,15:30,15,30
2016-10-06 16:00:00,13,485.0,298.0,61.4433,-1.941379,52.451086,2016-10-06,3,False,16:00,16,0
2016-10-06 16:30:00,13,485.0,278.0,57.3196,-1.941379,52.451086,2016-10-06,3,False,16:30,16,30
2016-10-07 08:00:00,13,485.0,240.0,49.4845,-1.941379,52.451086,2016-10-07,4,False,08:00,8,0
2016-10-07 08:30:00,13,485.0,254.0,52.3711,-1.941379,52.451086,2016-10-07,4,False,08:30,8,30
2016-10-07 09:00:00,13,485.0,274.0,56.4948,-1.941379,52.451086,2016-10-07,4,False,09:00,9,0
2016-10-07 09:30:00,13,485.0,283.0,58.3505,-1.941379,52.451086,2016-10-07,4,False,09:30,9,30
2016-10-07 10:00:00,13,485.0,302.0,62.268,-1.941379,52.451086,2016-10-07,4,False,10:00,10,0
2016-10-07 10:30:00,13,485.0,309.0,63.7113,-1.941379,52.451086,2016-10-07,4,False,10:30,10,30
2016-10-07 11:00:00,13,485.0,309.0,63.7113,-1.941379,52.451086,2016-10-07,4,False,11:00,11,0
2016-10-07 11:30:00,13,485.0,304.0,62.6804,-1.941379,52.451086,2016-10-07,4,False,11:30,11,30
2016-10-07 12:00:00,13,485.0,315.0,64.9485,-1.941379,52.451086,2016-10-07,4,False,12:00,12,0
2016-10-07 12:30:00,13,485.0,307.0,63.299,-1.941379,52.451086,2016-10-07,4,False,12:30,12,30
2016-10-07 13:00:00,13,485.0,298.0,61.4433,-1.941379,52.451086,2016-10-07,4,False,13:00,13,0
2016-10-07 13:30:00,13,485.0,286.0,58.9691,-1.941379,52.451086,2016-10-07,4,False,13:30,13,30
2016-10-07 14:00:00,13,485.0,279.0,57.5258,-1.941379,52.451086,2016-10-07,4,False,14:00,14,0
2016-10-07 14:30:00,13,485.0,281.0,57.9381,-1.941379,52.451086,2016-10-07,4,False,14:30,14,30
2016-10-07 15:00:00,13,485.0,267.0,55.0515,-1.941379,52.451086,2016-10-07,4,False,15:00,15,0
2016-10-07 15:30:00,13,485.0,256.0,52.7835,-1.941379,52.451086,2016-10-07,4,False,15:30,15,30
2016-10-07 16:00:00,13,485.0,239.0,49.2784,-1.941379,52.451086,2016-10-07,4,False,16:00,16,0
2016-10-07 16:30:00,13,485.0,236.0,48.6598,-1.941379,52.451086,2016-10-07,4,False,16:30,16,30
2016-10-08 08:00:00,13,485.0,206.0,42.4742,-1.941379,52.451086,2016-10-08,5,True,08:00,8,0
2016-10-08 08:30:00,13,485.0,211.0,43.5052,-1.941379,52.451086,2016-10-08,5,True,08:30,8,30
2016-10-08 09:00:00,13,485.0,217.0,44.7423,-1.941379,52.451086,2016-10-08,5,True,09:00,9,0
2016-10-08 09:30:00,13,485.0,214.0,44.1237,-1.941379,52.451086,2016-10-08,5,True,09:30,9,30
2016-10-08 10:00:00,13,485.0,216.0,44.5361,-1.941379,52.451086,2016-10-08,5,True,10:00,10,0
2016-10-08 10:30:00,13,485.0,212.0,43.7113,-1.941379,52.451086,2016-10-08,5,True,10:30,10,30
2016-10-08 11:00:00,13,485.0,209.0,43.0928,-1.941379,52.451086,2016-10-08,5,True,11:00,11,0
2016-10-08 11:30:00,13,485.0,206.0,42.4742,-1.941379,52.451086,2016-10-08,5,True,11:30,11,30
2016-10-08 12:00:00,13,485.0,206.0,42.4742,-1.941379,52.451086,2016-10-08,5,True,12:00,12,0
2016-10-08 12:30:00,13,485.0,212.0,43.7113,-1.941379,52.451086,2016-10-08,5,True,12:30,12,30
2016-10-08 13:00:00,13,485.0,225.0,46.3918,-1.941379,52.451086,2016-10-08,5,True,13:00,13,0
2016-10-08 13:30:00,13,485.0,240.0,49.4845,-1.941379,52.451086,2016-10-08,5,True,13:30,13,30
2016-10-08 14:00:00,13,485.0,257.0,52.9897,-1.941379,52.451086,2016-10-08,5,True,14:00,14,0
2016-10-08 14:30:00,13,485.0,272.0,56.0825,-1.941379,52.451086,2016-10-08,5,True,14:30,14,30
2016-10-08 15:00:00,13,485.0,275.0,56.701,-1.941379,52.451086,2016-10-08,5,True,15:00,15,0
2016-10-08 15:30:00,13,485.0,273.0,56.2887,-1.941379,52.451086,2016-10-08,5,True,15:30,15,30
2016-10-08 16:00:00,13,485.0,275.0,56.701,-1.941379,52.451086,2016-10-08,5,True,16:00,16,0
2016-10-08 16:30:00,13,485.0,275.0,56.701,-1.941379,52.451086,2016-10-08,5,True,16:30,16,30
2016-10-09 08:00:00,13,485.0,228.0,47.0103,-1.941379,52.451086,2016-10-09,6,True,08:00,8,0
2016-10-09 08:30:00,13,485.0,227.0,46.8041,-1.941379,52.451086,2016-10-09,6,True,08:30,8,30
2016-10-09 09:00:00,13,485.0,226.0,46.5979,-1.941379,52.451086,2016-10-09,6,True,09:00,9,0
2016-10-09 09:30:00,13,485.0,228.0,47.0103,-1.941379,52.451086,2016-10-09,6,True,09:30,9,30
2016-10-09 10:00:00,13,485.0,230.0,47.4227,-1.941379,52.451086,2016-10-09,6,True,10:00,10,0
